session,task,run,subj,name,trial.type,load,numtrials,probe,iti,acc,rt,resp,cresp,time.cue.onset.abs,time.target.onset.abs,time.rt.abs,time.scan.start,trial.num,time.cue.onset,time.target.onset,time.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off,load01,load01.trial.type
proactive,Stern,1,107321,pro_ste_run1_107321,NN,2,2,work,1600,1,630,1,1,744816,753616,754246,114000,42,630.816,639.616,640.246,28.409,256.415,484.421,228.029,456.022,684.028,not5,not5NN
proactive,Stern,1,107321,pro_ste_run1_107321,RN,2,1,bags,4000,1,1400,1,1,756816,765616,767016,114000,43,642.816,651.616,653.016,28.409,256.415,484.421,228.029,456.022,684.028,not5,not5RN
proactive,Stern,1,107321,pro_ste_run1_107321,NN,5,2,group,4000,1,1163,1,1,771216,780015,781178,114000,44,657.216,666.015,667.178,28.409,256.415,484.421,228.029,456.022,684.028,LL5,LL5NN
proactive,Stern,1,107321,pro_ste_run1_107321,NP,2,2,guys,2800,1,1127,2,2,785615,794415,795542,114000,45,671.615,680.415,681.542,28.409,256.415,484.421,228.029,456.022,684.028,not5,not5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NN,4,1,campus,4000,1,698,1,1,114312,123112,123810,83499,1,30.813,39.613,40.311,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NN
proactive,Stern,2,107321,pro_ste_run2_107321,NP,5,3,snap,1600,1,907,2,2,128712,137512,138419,83499,2,45.213,54.013,54.92,28.414,256.42,484.412,228.02,456.026,684.019,LL5,LL5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NP,4,1,belief,4000,1,896,2,2,140712,149511,150407,83499,3,57.213,66.012,66.908,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NP,3,1,drip,4000,1,673,2,2,155111,163911,164584,83499,4,71.612,80.412,81.085,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NP,2,2,bottle,4000,1,735,2,2,169511,178310,179045,83499,5,86.012,94.811,95.546,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NP
proactive,Stern,2,107321,pro_ste_run2_107321,RN,5,1,level,1600,1,1051,1,1,183910,192710,193761,83499,6,100.411,109.211,110.262,28.414,256.42,484.412,228.02,456.026,684.019,LL5,LL5RN
proactive,Stern,2,107321,pro_ste_run2_107321,NN,2,2,spice,2800,1,375,1,1,195910,204710,205085,83499,7,112.411,121.211,121.586,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NN
proactive,Stern,2,107321,pro_ste_run2_107321,NN,2,2,coal,4000,1,1022,1,1,209109,217909,218931,83499,8,125.61,134.41,135.432,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NN
proactive,Stern,2,107321,pro_ste_run2_107321,NN,3,1,film,2800,1,1046,1,1,223509,232309,233355,83499,9,140.01,148.81,149.856,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NN
proactive,Stern,2,107321,pro_ste_run2_107321,RN,3,1,singer,1600,1,790,1,1,236709,245508,246298,83499,10,153.21,162.009,162.799,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5RN
proactive,Stern,2,107321,pro_ste_run2_107321,NN,5,2,herd,2800,1,733,1,1,248708,257508,258241,83499,11,165.209,174.009,174.742,28.414,256.42,484.412,228.02,456.026,684.019,LL5,LL5NN
proactive,Stern,2,107321,pro_ste_run2_107321,NP,5,3,flight,1600,0,1072,1,2,261908,270721,271793,83499,12,178.409,187.222,188.294,28.414,256.42,484.412,228.02,456.026,684.019,LL5,LL5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NP,2,2,quote,2800,1,399,2,2,273921,282720,283119,83499,13,190.422,199.221,199.62,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NN,5,2,fury,1600,1,872,1,1,287120,295920,296792,83499,14,203.621,212.421,213.293,28.414,256.42,484.412,228.02,456.026,684.019,LL5,LL5NN
proactive,Stern,2,107321,pro_ste_run2_107321,NP,5,3,stroke,2800,1,1172,2,2,299120,307920,309092,83499,15,215.621,224.421,225.593,28.414,256.42,484.412,228.02,456.026,684.019,LL5,LL5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NP,3,2,gold,4000,1,995,2,2,342319,351118,352113,83499,16,258.82,267.619,268.614,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NP,3,2,sailor,4000,1,963,2,2,356718,365518,366481,83499,17,273.219,282.019,282.982,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NP,5,3,thing,4000,1,884,2,2,371118,379917,380801,83499,18,287.619,296.418,297.302,28.414,256.42,484.412,228.02,456.026,684.019,LL5,LL5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NN,5,2,kids,1600,1,983,1,1,385517,394317,395300,83499,19,302.018,310.818,311.801,28.414,256.42,484.412,228.02,456.026,684.019,LL5,LL5NN
proactive,Stern,2,107321,pro_ste_run2_107321,RN,2,1,onion,2800,1,747,1,1,397517,406316,407063,83499,20,314.018,322.817,323.564,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5RN
proactive,Stern,2,107321,pro_ste_run2_107321,NP,5,3,grill,2800,1,1217,2,2,410716,419516,420733,83499,21,327.217,336.017,337.234,28.414,256.42,484.412,228.02,456.026,684.019,LL5,LL5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NN,4,1,barber,1600,1,1072,1,1,423916,432716,433788,83499,22,340.417,349.217,350.289,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NN
proactive,Stern,2,107321,pro_ste_run2_107321,NN,2,2,flaw,2800,1,1507,1,1,435915,444715,446222,83499,23,352.416,361.216,362.723,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NN
proactive,Stern,2,107321,pro_ste_run2_107321,NN,3,1,grain,4000,1,972,1,1,449115,457915,458887,83499,24,365.616,374.416,375.388,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NN
proactive,Stern,2,107321,pro_ste_run2_107321,NP,2,2,nerve,2800,1,1153,2,2,463515,472314,473467,83499,25,380.016,388.815,389.968,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NP,5,3,class,1600,1,997,2,2,476714,485514,486511,83499,26,393.215,402.015,403.012,28.414,256.42,484.412,228.02,456.026,684.019,LL5,LL5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NN,2,2,tally,2800,1,1180,1,1,488714,497514,498694,83499,27,405.215,414.015,415.195,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NN
proactive,Stern,2,107321,pro_ste_run2_107321,NP,2,2,photo,1600,1,1018,2,2,501913,510713,511731,83499,28,418.414,427.214,428.232,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NN,5,2,zebra,1600,1,1083,1,1,513913,522713,523796,83499,29,430.414,439.214,440.297,28.414,256.42,484.412,228.02,456.026,684.019,LL5,LL5NN
proactive,Stern,2,107321,pro_ste_run2_107321,RN,5,1,pupil,4000,1,1434,1,1,525913,534712,536146,83499,30,442.414,451.213,452.647,28.414,256.42,484.412,228.02,456.026,684.019,LL5,LL5RN
proactive,Stern,2,107321,pro_ste_run2_107321,NN,2,1,list,1600,1,1370,1,1,570311,579111,580481,83499,31,486.812,495.612,496.982,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NN
proactive,Stern,2,107321,pro_ste_run2_107321,NP,3,1,tissue,2800,1,1300,2,2,582311,591110,592410,83499,32,498.812,507.611,508.911,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NP,2,3,point,1600,1,987,2,2,595510,604310,605297,83499,33,512.011,520.811,521.798,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NN,5,2,output,4000,1,1074,1,1,607510,616310,617384,83499,34,524.011,532.811,533.885,28.414,256.42,484.412,228.02,456.026,684.019,LL5,LL5NN
proactive,Stern,2,107321,pro_ste_run2_107321,NP,5,3,finger,2800,1,1303,2,2,621910,630709,632012,83499,35,538.411,547.21,548.513,28.414,256.42,484.412,228.02,456.026,684.019,LL5,LL5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NP,2,3,grace,2800,1,858,2,2,635109,643909,644767,83499,36,551.61,560.41,561.268,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NN,3,2,filter,2800,1,1218,1,1,648309,657108,658326,83499,37,564.81,573.609,574.827,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NN
proactive,Stern,2,107321,pro_ste_run2_107321,NP,5,3,click,1600,1,1559,2,2,661508,670308,671867,83499,38,578.009,586.809,588.368,28.414,256.42,484.412,228.02,456.026,684.019,LL5,LL5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NN,3,2,cows,4000,1,1200,1,1,673508,682321,683521,83499,39,590.009,598.822,600.022,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NN
proactive,Stern,2,107321,pro_ste_run2_107321,RN,5,1,need,2800,1,1139,1,1,687921,696720,697859,83499,40,604.422,613.221,614.36,28.414,256.42,484.412,228.02,456.026,684.019,LL5,LL5RN
proactive,Stern,2,107321,pro_ste_run2_107321,NP,5,3,void,4000,1,1821,2,2,701120,709920,711741,83499,41,617.621,626.421,628.242,28.414,256.42,484.412,228.02,456.026,684.019,LL5,LL5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NP,2,3,talent,1600,1,906,2,2,715520,724320,725226,83499,42,632.021,640.821,641.727,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NP,4,1,clown,1600,1,934,2,2,727519,736319,737253,83499,43,644.02,652.82,653.754,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NP
proactive,Stern,2,107321,pro_ste_run2_107321,NN,5,2,signal,4000,1,1018,1,1,739519,748319,749337,83499,44,656.02,664.82,665.838,28.414,256.42,484.412,228.02,456.026,684.019,LL5,LL5NN
proactive,Stern,2,107321,pro_ste_run2_107321,NN,4,1,grip,4000,1,1031,1,1,753919,762718,763749,83499,45,670.42,679.219,680.25,28.414,256.42,484.412,228.02,456.026,684.019,not5,not5NN
reactive,Stern,1,107321,rea_ste_run1_107321,NP,8,2,brow,1600,1,913,2,2,119077,127876,128789,88267,1,30.81,39.609,40.522,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5NP
reactive,Stern,1,107321,rea_ste_run1_107321,RN,5,2,jets,4000,1,766,1,1,131076,139875,140641,88267,2,42.809,51.608,52.374,28.41,256.407,484.403,228.009,456.019,684.015,LL5,LL5RN
reactive,Stern,1,107321,rea_ste_run1_107321,NP,5,3,touch,1600,1,976,2,2,145475,154274,155250,88267,3,57.208,66.007,66.983,28.41,256.407,484.403,228.009,456.019,684.015,LL5,LL5NP
reactive,Stern,1,107321,rea_ste_run1_107321,NP,5,3,pound,2800,1,808,2,2,157474,166273,167081,88267,4,69.207,78.006,78.814,28.41,256.407,484.403,228.009,456.019,684.015,LL5,LL5NP
reactive,Stern,1,107321,rea_ste_run1_107321,RN,7,1,rivals,1600,1,912,1,1,170673,179472,180384,88267,5,82.406,91.205,92.117,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5RN
reactive,Stern,1,107321,rea_ste_run1_107321,NP,6,1,name,2800,1,1440,2,2,182672,191472,192912,88267,6,94.405,103.205,104.645,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5NP
reactive,Stern,1,107321,rea_ste_run1_107321,NP,7,2,world,2800,0,957,1,2,195871,204671,205628,88267,7,107.604,116.404,117.361,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5NP
reactive,Stern,1,107321,rea_ste_run1_107321,RN,8,2,marker,4000,1,1038,1,1,209070,217870,218908,88267,8,120.803,129.603,130.641,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5RN
reactive,Stern,1,107321,rea_ste_run1_107321,NP,5,3,wife,4000,1,1010,2,2,223469,232269,233279,88267,9,135.202,144.002,145.012,28.41,256.407,484.403,228.009,456.019,684.015,LL5,LL5NP
reactive,Stern,1,107321,rea_ste_run1_107321,RN,5,2,paper,1600,1,927,1,1,237868,246668,247595,88267,10,149.601,158.401,159.328,28.41,256.407,484.403,228.009,456.019,684.015,LL5,LL5RN
reactive,Stern,1,107321,rea_ste_run1_107321,NN,5,1,chin,4000,1,881,1,1,249867,258667,259548,88267,11,161.6,170.4,171.281,28.41,256.407,484.403,228.009,456.019,684.015,LL5,LL5NN
reactive,Stern,1,107321,rea_ste_run1_107321,NP,7,2,grill,2800,1,752,2,2,264280,273079,273831,88267,12,176.013,184.812,185.564,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5NP
reactive,Stern,1,107321,rea_ste_run1_107321,RN,8,2,rhyme,2800,1,765,1,1,277479,286278,287043,88267,13,189.212,198.011,198.776,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5RN
reactive,Stern,1,107321,rea_ste_run1_107321,NP,8,2,goods,4000,1,1373,2,2,290678,299477,300850,88267,14,202.411,211.21,212.583,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5NP
reactive,Stern,1,107321,rea_ste_run1_107321,RN,6,1,reign,1600,1,1425,1,1,305077,313876,315301,88267,15,216.81,225.609,227.034,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5RN
reactive,Stern,1,107321,rea_ste_run1_107321,NP,5,3,harbor,4000,1,966,2,2,347073,355873,356839,88267,16,258.806,267.606,268.572,28.41,256.407,484.403,228.009,456.019,684.015,LL5,LL5NP
reactive,Stern,1,107321,rea_ste_run1_107321,RN,7,1,boat,2800,1,1686,1,1,361472,370272,371958,88267,17,273.205,282.005,283.691,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5RN
reactive,Stern,1,107321,rea_ste_run1_107321,RN,8,2,hour,2800,1,1033,1,1,374671,383471,384504,88267,18,286.404,295.204,296.237,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5RN
reactive,Stern,1,107321,rea_ste_run1_107321,NP,8,3,tongue,1600,1,1084,2,2,387871,396670,397754,88267,19,299.604,308.403,309.487,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5NP
reactive,Stern,1,107321,rea_ste_run1_107321,RN,6,1,beam,2800,1,1001,1,1,399870,408669,409670,88267,20,311.603,320.402,321.403,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5RN
reactive,Stern,1,107321,rea_ste_run1_107321,NN,5,1,ruler,4000,1,826,1,1,413069,421868,422694,88267,21,324.802,333.601,334.427,28.41,256.407,484.403,228.009,456.019,684.015,LL5,LL5NN
reactive,Stern,1,107321,rea_ste_run1_107321,NP,5,3,dryer,1600,1,1036,2,2,427468,436267,437303,88267,22,339.201,348,349.036,28.41,256.407,484.403,228.009,456.019,684.015,LL5,LL5NP
reactive,Stern,1,107321,rea_ste_run1_107321,RN,8,2,jazz,2800,1,949,1,1,439467,448279,449228,88267,23,351.2,360.012,360.961,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5RN
reactive,Stern,1,107321,rea_ste_run1_107321,RN,5,2,blaze,1600,1,882,1,1,452679,461478,462360,88267,24,364.412,373.211,374.093,28.41,256.407,484.403,228.009,456.019,684.015,LL5,LL5RN
reactive,Stern,1,107321,rea_ste_run1_107321,NP,8,3,visit,4000,0,689,1,2,464678,473478,474167,88267,25,376.411,385.211,385.9,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5NP
reactive,Stern,1,107321,rea_ste_run1_107321,RN,5,2,ideals,1600,1,900,1,1,479077,487877,488777,88267,26,390.81,399.61,400.51,28.41,256.407,484.403,228.009,456.019,684.015,LL5,LL5RN
reactive,Stern,1,107321,rea_ste_run1_107321,NP,5,3,plate,4000,1,1176,2,2,491076,499876,501052,88267,27,402.809,411.609,412.785,28.41,256.407,484.403,228.009,456.019,684.015,LL5,LL5NP
reactive,Stern,1,107321,rea_ste_run1_107321,NP,7,2,spark,2800,1,915,2,2,505475,514275,515190,88267,28,417.208,426.008,426.923,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5NP
reactive,Stern,1,107321,rea_ste_run1_107321,NP,8,3,males,4000,0,1576,1,2,518674,527474,529050,88267,29,430.407,439.207,440.783,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5NP
reactive,Stern,1,107321,rea_ste_run1_107321,NP,7,2,setup,1600,1,875,2,2,533073,541873,542748,88267,30,444.806,453.606,454.481,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5NP
reactive,Stern,1,107321,rea_ste_run1_107321,NP,5,3,answer,4000,1,1482,2,2,575070,583869,585351,88267,31,486.803,495.602,497.084,28.41,256.407,484.403,228.009,456.019,684.015,LL5,LL5NP
reactive,Stern,1,107321,rea_ste_run1_107321,RN,5,2,hawk,2800,0,0,,1,589469,598268,0,88267,32,501.202,510.001,-88.267,28.41,256.407,484.403,228.009,456.019,684.015,LL5,LL5RN
reactive,Stern,1,107321,rea_ste_run1_107321,NN,8,1,train,2800,1,644,1,1,602668,611467,612111,88267,33,514.401,523.2,523.844,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5NN
reactive,Stern,1,107321,rea_ste_run1_107321,RN,8,2,poppy,1600,0,1070,2,1,615867,624680,625750,88267,34,527.6,536.413,537.483,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5RN
reactive,Stern,1,107321,rea_ste_run1_107321,RN,7,2,wave,4000,1,1206,1,1,627880,636679,637885,88267,35,539.613,548.412,549.618,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5RN
reactive,Stern,1,107321,rea_ste_run1_107321,RN,8,2,days,1600,1,573,1,1,642279,651078,651651,88267,36,554.012,562.811,563.384,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5RN
reactive,Stern,1,107321,rea_ste_run1_107321,RN,7,2,need,2800,1,761,1,1,654278,663077,663838,88267,37,566.011,574.81,575.571,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5RN
reactive,Stern,1,107321,rea_ste_run1_107321,NP,5,3,hose,2800,1,982,2,2,667477,676276,677258,88267,38,579.21,588.009,588.991,28.41,256.407,484.403,228.009,456.019,684.015,LL5,LL5NP
reactive,Stern,1,107321,rea_ste_run1_107321,RN,5,2,drip,4000,1,763,1,1,680676,689475,690238,88267,39,592.409,601.208,601.971,28.41,256.407,484.403,228.009,456.019,684.015,LL5,LL5RN
reactive,Stern,1,107321,rea_ste_run1_107321,NN,5,1,finger,4000,1,920,1,1,695075,703874,704794,88267,40,606.808,615.607,616.527,28.41,256.407,484.403,228.009,456.019,684.015,LL5,LL5NN
reactive,Stern,1,107321,rea_ste_run1_107321,NP,8,2,charge,2800,1,1498,2,2,709474,718273,719771,88267,41,621.207,630.006,631.504,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5NP
reactive,Stern,1,107321,rea_ste_run1_107321,NP,7,1,drum,1600,1,1463,2,2,722673,731472,732935,88267,42,634.406,643.205,644.668,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5NP
reactive,Stern,1,107321,rea_ste_run1_107321,NP,5,3,spell,1600,1,857,2,2,734672,743471,744328,88267,43,646.405,655.204,656.061,28.41,256.407,484.403,228.009,456.019,684.015,LL5,LL5NP
reactive,Stern,1,107321,rea_ste_run1_107321,NP,6,1,people,1600,0,1921,1,2,746671,755470,757391,88267,44,658.404,667.203,669.124,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5NP
reactive,Stern,1,107321,rea_ste_run1_107321,NP,8,2,rattle,4000,1,446,2,2,758670,767469,767915,88267,45,670.403,679.202,679.648,28.41,256.407,484.403,228.009,456.019,684.015,not5,not5NP
reactive,Stern,2,107321,rea_ste_run2_107321,NN,5,1,food,4000,1,1111,1,1,92517,101316,102427,61699,1,30.818,39.617,40.728,28.418,256.414,484.411,228.016,456.026,684.023,LL5,LL5NN
reactive,Stern,2,107321,rea_ste_run2_107321,NP,8,2,rider,1600,1,736,2,2,106916,115715,116451,61699,2,45.217,54.016,54.752,28.418,256.414,484.411,228.016,456.026,684.023,not5,not5NP
reactive,Stern,2,107321,rea_ste_run2_107321,RN,8,2,slug,4000,1,1065,1,1,118915,127714,128779,61699,3,57.216,66.015,67.08,28.418,256.414,484.411,228.016,456.026,684.023,not5,not5RN
reactive,Stern,2,107321,rea_ste_run2_107321,RN,8,2,witch,4000,1,772,1,1,133314,142113,142885,61699,4,71.615,80.414,81.186,28.418,256.414,484.411,228.016,456.026,684.023,not5,not5RN
reactive,Stern,2,107321,rea_ste_run2_107321,RN,5,2,stain,2800,1,1182,1,1,147713,156512,157694,61699,5,86.014,94.813,95.995,28.418,256.414,484.411,228.016,456.026,684.023,LL5,LL5RN
reactive,Stern,2,107321,rea_ste_run2_107321,NN,7,1,herd,1600,1,550,1,1,160912,169711,170261,61699,6,99.213,108.012,108.562,28.418,256.414,484.411,228.016,456.026,684.023,not5,not5NN
reactive,Stern,2,107321,rea_ste_run2_107321,NP,7,1,flag,4000,0,567,1,2,172911,181710,182277,61699,7,111.212,120.011,120.578,28.418,256.414,484.411,228.016,456.026,684.023,not5,not5NP
reactive,Stern,2,107321,rea_ste_run2_107321,RN,6,1,maid,1600,0,1450,2,1,187310,196109,197559,61699,8,125.611,134.41,135.86,28.418,256.414,484.411,228.016,456.026,684.023,not5,not5RN
reactive,Stern,2,107321,rea_ste_run2_107321,NP,6,1,wall,4000,1,1453,2,2,199309,208108,209561,61699,9,137.61,146.409,147.862,28.418,256.414,484.411,228.016,456.026,684.023,not5,not5NP
reactive,Stern,2,107321,rea_ste_run2_107321,NP,5,3,zipper,1600,1,864,2,2,213708,222507,223371,61699,10,152.009,160.808,161.672,28.418,256.414,484.411,228.016,456.026,684.023,LL5,LL5NP
reactive,Stern,2,107321,rea_ste_run2_107321,RN,5,2,pair,2800,0,0,,1,225707,234506,0,61699,11,164.008,172.807,-61.699,28.418,256.414,484.411,228.016,456.026,684.023,LL5,LL5RN
reactive,Stern,2,107321,rea_ste_run2_107321,NP,8,2,tree,1600,1,860,2,2,238906,247705,248565,61699,12,177.207,186.006,186.866,28.418,256.414,484.411,228.016,456.026,684.023,not5,not5NP
reactive,Stern,2,107321,rea_ste_run2_107321,NP,5,3,photo,2800,0,983,1,2,250905,259704,260687,61699,13,189.206,198.005,198.988,28.418,256.414,484.411,228.016,456.026,684.023,LL5,LL5NP
reactive,Stern,2,107321,rea_ste_run2_107321,NP,5,3,girl,2800,1,1120,2,2,264104,272917,274037,61699,14,202.405,211.218,212.338,28.418,256.414,484.411,228.016,456.026,684.023,LL5,LL5NP
reactive,Stern,2,107321,rea_ste_run2_107321,RN,7,1,quart,2800,0,615,2,1,277316,286116,286731,61699,15,215.617,224.417,225.032,28.418,256.414,484.411,228.016,456.026,684.023,not5,not5RN
reactive,Stern,2,107321,rea_ste_run2_107321,NN,8,1,rest,4000,1,1114,1,1,320513,329313,330427,61699,16,258.814,267.614,268.728,28.418,256.414,484.411,228.016,456.026,684.023,not5,not5NN
reactive,Stern,2,107321,rea_ste_run2_107321,NP,7,2,singer,4000,0,822,1,2,334912,343711,344533,61699,17,273.213,282.012,282.834,28.418,256.414,484.411,228.016,456.026,684.023,not5,not5NP
reactive,Stern,2,107321,rea_ste_run2_107321,RN,8,2,prince,4000,1,689,1,1,349311,358110,358799,61699,18,287.612,296.411,297.1,28.418,256.414,484.411,228.016,456.026,684.023,not5,not5RN
reactive,Stern,2,107321,rea_ste_run2_107321,NP,5,3,pals,1600,1,1051,2,2,363710,372509,373560,61699,19,302.011,310.81,311.861,28.418,256.414,484.411,228.016,456.026,684.023,LL5,LL5NP
